6327,12956
6327,6596
6327,20161
6327,15169
6327,6079
6327,32237
6327,33234
6327,6389
6327,3303
6327,2152
6327,3246
6327,13911
6327,16941
6327,2497
6327,25983
6327,29263
6327,10614
6327,3257
6327,5462
6327,15102
6327,13237
6327,2516
6327,15444
6327,4637
6327,3602
6327,3557
6327,19817
6327,32209
6327,25999
6327,4788
6327,22286
6327,14562
6327,19062
6327,21936
6327,6939
6327,15412
6327,8608
6327,18968
6327,7826
6327,26228
6327,5588
6327,701
6327,29686
6327,22950
6327,3336
6327,7911
6327,32247
6327,8881
6327,3638
6327,10520
6327,10400
6327,20940
6327,17392
6327,20676
6327,14280
6327,10965
6327,101
6327,20495
6327,3356
6327,5764
6327,27327
6327,19752
6327,11625
6327,6830
6327,19875
6327,6971
6327,16150
6327,28788
6327,23163
6327,25749
6327,20218
6327,23184
6327,5583
6327,11608
6327,286
6327,22799
6327,14366
6327,12188
6327,6280
6327,14240
6327,30500
6327,19961
6327,271
6327,32710
6327,3742
6327,10678
6327,7992
6327,21221
6327,8341
6327,8966
6327,24587
6327,21804
6327,1668
6327,26677
6327,8057
6327,20562
6327,19016
6327,13657
6327,6539
6327,32856
6327,577
6327,33139
6327,15703
6327,32233
6327,6407
6327,23498
6327,22623
6327,3359
6327,2544
6327,2914
6327,30370
6327,2686
6327,25973
6327,23229
6327,21671
6327,852
6327,27181
21316,8708
11869,1239
11869,3356
13020,5568
32897,16713
4261,7963
4261,7018
23311,701
23311,209
23311,7018
17814,703
10390,13791
10390,13790
27493,6395
21881,1239
21881,12181
8,2914
8,3356
8,4557
18469,701
18469,3561
28873,8390
28873,29662
29842,19956
15700,8386
29527,8757
29527,6770
19727,1239
9683,9318
9683,3786
32837,701
32837,6128
27274,237
27274,7132
21234,13237
24629,8591
24629,5603
19071,3561
16073,12670
16073,6762
8611,5408
21057,174
21057,5511
29849,5693
29849,13493
28829,3216
28829,29233
28829,2854
31095,8591
31095,13046
24727,24930
23171,32952
15972,6663
13581,209
13581,7018
4704,2914
4704,9225
4704,2497
4704,2516
4704,4694
18026,4766
18026,9270
18026,3786
32356,1239
32356,21947
10430,3935
10430,23317
10430,27183
10430,22441
10430,101
23416,16629
20983,5617
20983,12741
30324,21804
30324,803
15852,12481
10052,4766
10052,1237
10052,9270
10052,3786
10052,18302
7514,9824
7514,18282
7514,2497
7514,7678
7514,9225
7514,2516
7514,2914
7514,23620
7514,10013
7514,7677
7514,4683
13661,27270
13661,32721
13661,19262
27471,1239
27471,2828
22355,3741
22355,2905
22355,6453
29697,209
29697,6395
12543,20842
12543,8342
12543,20485
32042,7029
15984,6731
15984,8470
15705,1239
15705,1273
4570,7132
1,6062
1,11598
1,3356
1,10367
16527,701
16527,7018
12262,30628
12262,10796
32175,701
32175,7018
4184,209
22227,21599
19252,5650
31083,20876
31083,24750
31083,3356
23318,1239
23318,3356
31031,25358
15521,6453
8600,5568
29164,8468
29164,5587
23379,2828
28725,1299
28725,5610
28725,1257
33642,174
33642,30008
30197,701
30197,7018
1973,724
30082,209
30082,701
30082,7018
33389,174
12565,12874
25154,6846
23659,2042
23659,9930
9842,4766
9842,4670
19741,6140
19741,14551
19741,6503
19741,14000
14065,7018
32453,26788
32453,577
16203,5400
16203,3352
11707,16677
11707,3356
8711,8342
8711,21127
8711,8848
8711,2854
21236,6697
21236,21166
13589,9340
13589,6395
13589,4787
13589,18059
13589,17451
13589,23756
13589,18156
13589,18200
13589,4565
13589,17480
13589,4832
13589,8920
31581,5483
31581,3219
25781,10910
25426,1290
19986,1239
19986,2828
20594,8472
20594,9072
20,5650
20,6395
20,3754
25134,9191
25134,30967
9808,4637
9808,701
9808,1239
9808,3320
9808,10026
9808,7018
14328,701
14328,7018
29273,5603
20046,1273
20046,7018
20046,8075
20046,11486
20046,3561
26367,32698
26367,7018
26367,6325
25968,13504
25968,6385
23983,4766
23983,3786
21732,12181
21732,7132
31328,2686
31328,3215
7247,3066
21649,209
764,1759
29828,209
29828,7018
7634,9226
31203,29059
31203,29385
33147,12111
11754,31949
11754,2914
11754,701
11754,22298
26777,701
26777,7132
20749,24679
18055,1221
18055,7474
5922,721
10787,7911
30753,12968
30753,5617
30441,1239
30441,15154
32590,10910
24839,2614
15723,13126
15723,31721
15723,29049
19232,3741
19232,2686
20976,3491
20976,6939
20976,20834
20976,8757
20976,28882
20976,25098
20976,16063
20976,3303
23277,2828
23277,13364
25436,8342
7087,19731
7087,26608
27596,2828
27596,3356
23810,2497
23810,17676
13227,30960
13227,2854
112,10515
112,22548
112,8674
112,3257
112,15879
112,7500
112,20538
112,3557
112,3277
112,2884
112,12779
112,20562
19873,7738
19873,4230
23727,10223
15793,702
15793,1257
15457,8657
26289,10910
9935,9653
16273,6667
21525,5650
24139,9929
24139,4812
12983,21016
16455,3356
16455,3549
11500,6517
11500,32022
11500,13790
31193,3254
25516,12732
25516,8220
31145,6849
7845,7911
7845,701
7845,33204
7845,27643
7845,3549
7845,26248
10161,4766
10161,9318
10161,3786
26618,13591
30967,25134
30967,174
30967,3491
30967,3257
30967,6939
30319,7018
5745,26608
19683,701
34448,12883
2116,21202
2116,16150
2116,29517
2116,3303
2116,24959
2116,28795
2116,3293
2116,1273
2116,2874
2116,13237
2116,13646
2116,3549
2116,2603
2116,21201
2116,25225
2116,13212
2116,12994
12334,3320
12334,16338
12334,5511
23247,4513
23632,9622
23632,23642
9117,1680
34481,15471
25888,6467
25888,3356
29605,8928
29605,12600
8251,6461
8251,12956
8251,3303
8251,3265
8251,13237
8251,6453
11615,19094
6744,5408
18958,701
18958,32654
12734,12797
32752,701
32752,2828
33006,2914
48,668
31737,8246
16122,9004
16122,1239
12692,2686
12692,8220
19464,7066
8607,21356
8607,6320
8607,3491
8607,3303
8607,6939
8607,6453
19897,209
19897,3356
33123,701
33123,8001
26720,6181
26720,30628
29018,174
29018,3257
29018,13237
25707,1239
25707,7018
9955,4766
9955,3786
18577,701
18577,1239
16096,1273
16096,3549
29861,701
20096,2914
20096,3356
30383,701
30383,7018
14758,209
19869,6539
19869,12188
19869,852
8011,22806
8011,6076
8011,22734
8011,33306
8011,26023
8011,2914
8011,174
8011,21851
8011,3356
10844,18695
10844,7018
10844,3561
16245,29542
16245,20498
16245,3320
16245,34165
16245,30736
16245,13237
16245,3356
16245,9167
16245,3549
28811,24699
28811,13174
7530,17697
7530,17953
24706,9121
20991,1239
20991,1273
17033,1239
17033,7018
20890,702
20890,8404
25833,15290
7891,4243
7891,33299
7891,6389
7891,13685
7891,25988
22281,701
22281,2828
8634,3216
8634,3277
1843,297
30841,5391
15515,3313
15515,2686
30907,12362
18185,1659
18185,7539
18185,18420
18185,9916
18185,9505
1294,701
1294,209
33937,5561
12137,4265
12137,12182
29690,8895
16834,701
16834,16384
16834,7132
7894,15148
7894,14961
7894,26849
7894,6389
7894,20215
7894,2939
9438,9280
9438,10113
30797,15508
30797,21127
24856,5400
24856,6739
13069,2874
6510,5650
6510,2828
6510,210
781,2200
32256,2914
32256,6517
19544,174
28785,5617
28785,8246
9323,9316
9323,4766
22409,701
22409,1239
22409,7018
18362,4765
18362,7654
30735,6703
11272,7911
11272,1239
25278,8708
12115,7132
9867,4766
9867,3786
26197,209
26197,20112
17219,7018
8801,702
8801,8220
8801,12652
25991,701
25991,7018
21171,3292
21171,8434
21171,2874
89,668
25417,3246
32240,701
32240,22158
25021,702
25021,8404
20196,16948
20196,7272
10229,3462
10026,2527
10026,10015
10026,17888
10026,18106
10026,24001
10026,17707
10026,17925
10026,9607
10026,9225
10026,7503
10026,2516
10026,17559
10026,9808
10026,17930
10026,9929
10026,17990
10026,17992
10026,18056
10026,17839
10026,23693
10026,7678
10026,23795
10026,9251
10026,10139
10026,18411
10026,4770
10026,18086
10026,9848
10026,23878
10026,4685
10026,4669
10026,9578
10026,10032
10026,7473
10026,18258
10026,3356
10026,9419
10026,18206
10026,23979
10026,7657
10026,17511
10026,18302
10026,17536
10026,17547
10026,10135
10026,18379
10026,17681
10026,24011
10026,17972
10026,3491
10026,17653
10026,4721
10026,18431
10026,2510
10026,9646
10026,18151
10026,28723
10026,17647
10026,9502
10026,9794
10026,9370
10026,18154
10026,10030
10026,17531
10026,9889
10026,9455
10026,17673
10026,23969
10026,10024
10026,17529
10026,7991
10026,4673
10026,9792
10026,18275
10026,17812
10026,9457
10026,17675
10026,9658
10026,9689
10026,9237
10026,18199
10026,17885
10026,18233
10026,4688
10026,4755
10026,1221
10026,9976
10026,7474
10026,9727
10026,2497
10026,7690
10026,7540
10026,23838
10026,4637
10026,7577
10026,9732
10026,17444
10026,18263
10026,7610
10026,24113
10026,17474
10026,24246
10026,9380
10026,17676
10026,20940
10026,9497
10026,17916
10026,9292
10026,7506
10026,2519
10026,9890
10026,18085
10026,5511
10026,4747
10026,4833
10026,9729
10026,3320
10026,19161
10026,17649
10026,17412
10026,9229
10026,9269
10026,17819
10026,9304
10026,9516
10026,24028
10026,9790
10026,18363
10026,4648
10026,7545
10026,4663
10026,17927
10026,23986
10026,24075
10026,4802
10026,3549
10026,18228
10026,19855
10026,7529
19328,19094
18348,2687
18348,9325
13319,3602
13319,26227
13319,5769
12229,209
12229,7018
8661,6762
8661,6821
18491,209
18491,3356
33801,8426
32514,10242
32514,209
11916,2914
11916,6395
10550,6922
34352,8402
11595,7018
11595,7017
29821,7018
30802,4589
30802,3356
14010,701
14010,6395
14010,7018
14010,7132
17350,1239
17350,2686
17350,7018
17350,7132
27410,7132
16804,209
16804,701
16804,1239
13038,1241
10597,701
10597,209
30283,14669
30283,6517
30283,174
30283,20520
30283,23512
29745,1239
3738,2686
3738,2830
3738,3356
3738,7018
23432,209
30643,23372
30643,7018
9286,4766
9286,1237
9286,3786
12821,21105
12821,20485
12821,2854
6239,7132
32772,10910
9293,2914
9293,4635
15790,16097
15790,13045
15790,8220
18421,4747
29763,23215
32225,209
29066,3257
29066,5562
3935,209
3935,10430
30254,701
13593,209
5650,32581
5650,71
5650,26662
5650,16550
5650,21760
5650,4997
5650,10444
5650,2152
5650,32359
5650,3257
5650,14272
5650,2642
5650,13237
5650,2516
5650,7752
5650,20
5650,33580
5650,32312
5650,25753
5650,26127
5650,10587
5650,1239
5650,10257
5650,6939
5650,11274
5650,18565
5650,33055
5650,23255
5650,11068
5650,14342
5650,5054
5650,14739
5650,25828
5650,3356
5650,11396
5650,11922
5650,30233
5650,21998
5650,22601
5650,27218
5650,4367
5650,6137
5650,32357
5650,23205
5650,15305
5650,26261
5650,12078
5650,22473
5650,26371
5650,32427
5650,31940
5650,3561
5650,27547
5650,26269
5650,21525
5650,6539
5650,30340
5650,14474
5650,33271
5650,2828
5650,32583
5650,10345
5650,12266
5650,11045
5650,5048
5650,21526
5650,27246
5650,12956
5650,7346
5650,14825
5650,15206
5650,32360
5650,3303
5650,12284
5650,11071
5650,13409
5650,29870
5650,20030
5650,25994
5650,14107
5650,16403
5650,16957
5650,4637
5650,18894
5650,31745
5650,11052
5650,14677
5650,14570
5650,7011
5650,701
5650,4385
5650,174
5650,20469
5650,31774
5650,6488
5650,6540
5650,33367
5650,7911
5650,23394
5650,33524
5650,30411
5650,21566
5650,3911
5650,14404
5650,14242
5650,293
5650,26689
5650,19717
5650,4587
5650,30663
5650,10842
5650,7018
5650,19252
5650,14312
5650,10876
5650,1258
5650,11608
5650,16784
5650,14628
5650,6521
5650,14789
5650,16667
5650,2044
5650,32810
5650,33101
5650,16749
5650,13361
5650,23459
5650,33355
5650,3549
5650,2914
5650,21848
5650,14380
5650,6510
5650,19640
5650,30170
33395,4323
23227,701
23227,6128
20661,8491
20661,28910
20661,701
12909,24804
12909,28716
12909,3303
12909,12721
7212,209
7212,10490
7212,31975
7212,26335
7212,7018
24920,8220
24920,3352
24022,4766
24022,3786
29984,1798
29984,12003
10885,701
10885,6350
11552,1239
20951,5400
2505,2907
2505,5402
2505,293
22561,32986
22561,3356
22561,32393
25273,286
25273,8220
15772,25398
15772,34355
15772,1299
15772,24610
15772,29181
15772,12788
15772,20785
15772,24733
15772,31556
15772,20979
15772,12883
15772,25174
15772,29389
15772,6849
15772,6854
15772,24932
15772,20714
15772,11584
15772,29067
15772,33855
15772,24872
15772,5380
15772,34136
15772,31682
15772,15821
15772,29325
15772,20767
15772,25330
15772,29326
15772,30762
15772,15901
15772,29062
15772,28774
15772,15929
15772,25092
15772,25165
15772,25385
15772,25183
13571,5769
13571,6453
8441,24866
8441,5537
9110,1299
9110,8342
9110,28719
9110,8631
9110,25592
26307,15218
26307,7132
8364,29501
8364,34212
8364,31540
8364,8246
22536,10912
22536,7132
26639,701
26639,14265
21044,8220
21044,13237
841,22573
29764,3561
8708,12677
8708,20722
8708,34269
8708,29360
8708,31244
8708,30956
8708,25278
8708,31639
8708,21129
8708,16157
8708,13021
8708,3303
8708,29523
8708,13059
8708,20845
8708,3257
8708,13237
8708,34053
8708,8503
8708,31384
8708,2614
8708,24914
8708,25536
8708,28946
8708,20616
8708,1239
8708,12446
8708,24649
8708,6939
8708,29306
8708,19197
8708,34501
8708,12723
8708,20877
8708,34043
8708,29552
8708,3356
8708,25409
8708,31678
8708,34085
8708,15400
8708,31354
8708,34503
8708,33971
8708,6695
8708,12699
8708,20668
8708,25270
8708,34057
8708,15881
8708,33827
8708,34346
8708,34353
8708,16220
8708,13067
8708,31038
8708,20601
8708,15971
8708,286
8708,3491
8708,34198
8708,8614
8708,33911
8708,34070
8708,28763
8708,31609
8708,31606
8708,20524
8708,28743
8708,21316
8708,30885
8708,12672
8708,31571
8708,702
8708,29437
8708,6746
8708,15882
8708,16026
8708,12549
8708,31074
8708,16120
8708,34459
8708,3549
8708,8953
8708,31102
8708,6693
1751,7018
20163,2551
20163,8220
8510,5568
32986,7018
32986,22561
19121,701
26532,6395
26532,7132
33056,6539
33056,11260
13641,32317
13641,2914
29370,6849
27335,10910
27335,174
27335,13789
29414,30965
29414,31505
29414,34337
29414,8246
9497,23887
9497,17452
9497,18188
9497,17973
9497,17895
9497,10224
9497,9821
9497,10026
9497,701
9497,4759
9497,18355
9497,3356
9497,18187
9497,23964
4058,9289
4058,17540
4058,10147
4058,4605
4058,10087
4058,24058
4058,10210
4058,4828
4058,24328
4058,17553
4058,4655
4058,17449
4058,4635
4058,9665
4058,9253
4058,9879
4058,5511
4058,9409
4058,9444
4058,2914
4058,4637
4058,18204
4058,9440
4058,7484
6085,13879
6947,701
6947,4323
18609,701
30886,15577
8745,6802
8899,9063
32795,6395
17568,4766
17568,3786
26911,7132
7910,26608
19107,209
19107,3549
23151,14742
8884,21309
8884,8968
26551,701
22665,3356
24609,6703
33201,17263
24891,8505
24891,9021
10681,1664
10681,701
8584,29410
8584,25237
8584,13240
8584,16370
8584,31578
8584,34230
8584,13264
8584,12400
8584,16240
8584,8894
8584,8849
8584,4148
8584,20800
8584,21133
8584,12849
8584,33952
8584,31057
8584,12441
8584,15445
8584,30866
8584,12975
8584,378
8584,25003
8584,15976
8584,20565
8584,33914
8584,13073
8584,16158
8584,21450
8584,15526
8584,29361
8584,20841
29781,701
16772,20255
8889,15735
30945,6697
4276,13768
4276,12124
17792,17902
16023,1759
16023,6667
31408,6461
28839,8220
3832,5726
30653,6539
30653,3320
30653,8001
30653,6939
30653,2516
18761,209
24923,20485
10671,3597
10671,7908
17399,14551
17399,7908
17399,22313
16561,13790
16561,3549
16561,12182
14909,174
1655,668
34008,20676
34008,15837
14097,4323
26920,4323
11269,19626
11269,13802
11269,27374
11269,1273
11269,11139
22364,12956
22364,20434
22364,22185
22364,11803
22364,3064
22364,12180
22364,3561
25440,8220
25440,3300
17516,2914
17516,2497
14359,7911
14359,2828
14359,30052
14359,23306
14359,26726
14359,19024
14359,3549
14359,33627
14359,14787
14359,7018
14359,32456
16110,15742
22145,174
22145,13638
15814,5583
32237,271
32237,6539
32237,6327
33380,7018
9924,17716
9924,18049
9924,17416
9924,18044
9924,18423
9924,4662
9924,2914
9924,18410
9924,4637
9924,701
9924,18411
9924,4781
9924,18424
9924,17420
9924,18045
9924,9310
9765,3608
9765,4663
9765,15412
32593,3491
32593,3356
9241,701
9241,7474
17535,7704
17535,2764
11791,14825
11791,1239
23240,1239
30512,701
30512,13406
30512,21999
30512,3356
29555,5434
32170,209
21571,17379
13522,6140
13522,1916
1545,721
7561,4766
7561,1237
21548,32984
21548,19728
21548,14112
21548,23276
21548,22543
21548,701
21548,30466
21548,13768
21548,851
21548,8001
21548,30003
21548,11478
26096,11386
26096,12129
26096,19257
26096,2015
16262,4589
27754,7908
27754,11664
5417,6461
5417,1299
5417,1239
5417,13237
5417,3561
5417,12956
5417,3356
5417,3303
5417,2529
8306,8301
22367,2914
22367,2828
23825,2527
23825,2516
1535,721
20694,13101
20694,174
26727,701
26727,1785
10891,701
10891,6197
20889,30981
20889,1299
8992,6461
8992,21406
8992,24792
8992,286
8992,1273
8992,13237
8992,29161
8992,31510
18343,4766
18343,3786
15470,8220
15470,3303
29346,9132
29346,13237
26083,2914
26083,3356
15779,3320
15779,6805
16544,7849
16544,7018
16544,3549
31985,7911
31985,174
31985,25994
31985,31932
31985,26719
27188,6653
27188,209
10135,4637
10135,10026
8824,9186
8824,702
28766,25528
23750,17557
23750,15412
11215,701
11215,2828
11215,4323
22376,209
22376,7018
22376,3356
24710,12530
24710,8788
20584,702
20584,3215
9889,4648
9889,10026
9889,703
9889,9901
34101,8220
34101,3303
26432,701
26432,7018
26829,7018
26829,6197
65004,28477
21771,209
21771,4323
7324,701
15337,701
15337,6325
21409,6461
21409,6939
21409,3303
21409,5511
30811,30912
30811,12552
30811,21202
30811,3246
25359,1299
25359,4589
33271,7911
33271,5650
26020,13852
26020,18712
12371,15747
12371,8638
12371,8879
32915,701
32915,32869
13816,701
16019,5588
16019,3356
13157,8220
22850,209
6938,701
6938,3356
6938,3549
5564,3356
5564,2529
5561,8696
5561,1299
5561,12545
5561,8229
5561,15629
5561,21136
5561,5400
5561,30904
5561,8358
5561,33937
5561,8990
5561,6784
4191,6517
4191,2551
600,31921
600,22968
600,32666
600,11050
600,32178
600,13501
600,12956
600,33194
600,17135
600,159
600,22243
600,14131
600,19616
600,4323
600,33030
600,17339
600,209
600,17089
600,3112
600,30044
1301,1299
1301,3215
25683,2828
25683,7018
16941,6539
16941,25983
16941,13768
16941,577
16941,6327
2497,23776
2497,18283
2497,2527
2497,4544
2497,10015
2497,17943
2497,17516
2497,14361
2497,4589
2497,2687
2497,7531
2497,6079
2497,15169
2497,9351
2497,2915
2497,7671
2497,2152
2497,17950
2497,9225
2497,7503
2497,7519
2497,3257
2497,13237
2497,2518
2497,2516
2497,7516
2497,2523
2497,7500
2497,9132
2497,7687
2497,9995
2497,6453
2497,4777
2497,4680
2497,1239
2497,10026
2497,6939
2497,15412
2497,4774
2497,3741
2497,23774
2497,17526
2497,7575
2497,3336
2497,4459
2497,18126
2497,4685
2497,27318
2497,226
2497,4134
2497,7132
2497,9622
2497,7473
2497,4702
2497,3356
2497,17677
2497,23806
2497,6461
2497,10310
2497,4513
2497,3300
2497,17511
2497,7670
2497,7521
2497,3491
2497,17512
2497,23810
2497,4436
2497,2510
2497,9370
2497,23803
2497,7665
2497,23634
2497,8966
2497,6327
2497,23826
2497,17673
2497,1668
2497,4682
2497,4716
2497,18074
2497,17529
2497,7991
2497,17686
2497,6539
2497,4673
2497,9617
2497,8422
2497,577
2497,18265
2497,6730
2497,8210
2497,209
2497,23829
2497,15290
2497,852
2497,9824
2497,9595
2497,33
2497,2828
2497,4862
2497,13445
2497,7685
2497,2907
2497,12956
2497,2500
2497,10021
2497,13945
2497,4688
2497,3303
2497,23761
2497,7664
2497,19029
2497,297
2497,7502
2497,27319
2497,6395
2497,5462
2497,4323
2497,4637
2497,9680
2497,1784
2497,3557
2497,4565
2497,17528
2497,18094
2497,2529
2497,4704
2497,4677
2497,18081
2497,8069
2497,8928
2497,701
2497,7682
2497,4691
2497,174
2497,13030
2497,18089
2497,9365
2497,8220
2497,8001
2497,10014
2497,7911
2497,9156
2497,6066
2497,7514
2497,9357
2497,17676
2497,2515
2497,19151
2497,4694
2497,20676
2497,2521
2497,7679
2497,4713
2497,293
2497,7524
2497,9612
2497,9371
2497,4181
2497,6830
2497,3856
2497,11388
2497,32111
2497,10020
2497,2519
2497,5400
2497,18092
2497,2514
2497,23791
2497,7018
2497,17698
2497,11608
2497,4723
2497,19548
2497,16476
2497,3320
2497,24252
2497,6667
2497,7091
2497,4197
2497,8674
2497,4678
2497,9505
2497,703
2497,42
2497,2526
2497,8075
2497,11867
2497,23778
2497,4672
2497,10003
2497,9993
2497,10000
2497,3549
2497,2914
2497,4725
2497,7529
2497,4780
2497,17680
2497,9619
34175,8764
34175,13194
25630,701
25630,1239
14955,701
14955,13576
14955,32809
24602,31303
24602,8220
24602,16074
2824,1239
2824,7018
4597,17054
4597,7018
10735,1239
11144,7018
11144,3356
11144,3561
11144,7132
11823,10910
11823,7018
10997,701
10997,7018
21200,3301
21200,8434
14015,174
21965,174
21965,1239
3208,20965
3208,6453
20317,7018
20317,7132
17045,209
17045,16852
20856,12491
15272,3356
29139,702
29139,5432
25565,9116
32907,57
32907,5006
32606,701
32606,8112
12485,13237
31567,22351
15407,6746
15407,12804
15407,12302
3096,702
3096,1273
25343,8546
12380,20764
33290,1784
33290,10913
14294,23005
14294,13887
14294,3356
14294,3549
30330,701
30330,209
33251,701
33251,1784
33251,7181
21143,20485
28904,5407
20766,6461
20766,8928
20766,29169
20766,13237
20766,3303
34040,6740
34040,9148
33311,1239
33311,3549
31164,16338
31164,8220
15761,3327
15761,21414
32661,7018
17069,22927
17069,7303
22265,14710
18911,7132
6058,13911
6058,22573
31419,15589
31419,28716
21430,3356
6199,2914
6199,209
6199,174
9352,4725
9352,17697
9352,2519
17726,9881
17726,9931
10243,702
19663,7018
33798,31447
30900,5089
28984,5603
3275,1267
3275,3257
3275,12874
22390,7018
22390,4323
20290,32788
8330,8943
8330,6939
22759,1239
22759,4323
30937,8220
30937,3352
5976,721
5976,1727
33953,5089
22003,18990
22003,1239
17868,4766
23220,701
23220,7018
24036,9837
3549,559
3549,21155
3549,4544
3549,19889
3549,206
3549,20379
3549,8938
3549,26347
3549,27462
3549,26787
3549,1932
3549,1273
3549,2516
3549,14917
3549,32914
3549,30834
3549,25686
3549,19938
3549,10318
3549,13789
3549,21195
3549,15612
3549,22098
3549,25855
3549,11051
3549,3494
3549,17239
3549,24990
3549,8473
3549,7473
3549,29973
3549,32523
3549,23104
3549,4513
3549,13720
3549,32854
3549,18695
3549,22564
3549,8151
3549,15600
3549,16948
3549,26426
3549,3770
3549,24880
3549,23533
3549,22455
3549,32301
3549,21859
3549,18611
3549,5067
3549,14089
3549,21510
3549,19942
3549,3786
3549,32962
3549,4651
3549,10789
3549,32409
3549,16004
3549,3238
3549,4657
3549,1916
3549,19836
3549,20080
3549,30666
3549,10480
3549,31908
3549,21764
3549,15138
3549,22709
3549,30391
3549,19022
3549,13387
3549,22844
3549,24677
3549,22489
3549,28578
3549,20804
3549,13445
3549,17124
3549,12956
3549,16399
3549,7859
3549,3303
3549,16215
3549,22664
3549,22781
3549,15937
3549,19024
3549,4637
3549,11521
3549,32994
3549,21555
3549,18781
3549,4211
3549,11003
3549,6983
3549,16647
3549,8085
3549,8767
3549,30167
3549,6303
3549,22602
3549,4569
3549,27659
3549,12181
3549,16814
3549,19041
3549,8881
3549,558
3549,12180
3549,5624
3549,6221
3549,17916
3549,19019
3549,15255
3549,33260
3549,13270
3549,14205
3549,30212
3549,22884
3549,16247
3549,2047
3549,12429
3549,22958
3549,27392
3549,28914
3549,32656
3549,5511
3549,14022
3549,17294
3549,21520
3549,14535
3549,3653
3549,15286
3549,6709
3549,7738
3549,33444
3549,7784
3549,13424
3549,3360
3549,29542
3549,1811
3549,2110
3549,13817
3549,21494
3549,26617
3549,1103
3549,30640
3549,21882
3549,22757
3549,8404
3549,31972
3549,19409
3549,34317
3549,2856
3549,19609
3549,12566
3549,12996
3549,30200
3549,11556
3549,30449
3549,14361
3549,19089
3549,25765
3549,22205
3549,6352
3549,19180
3549,12110
3549,34537
3549,21301
3549,32871
3549,3257
3549,13127
3549,5668
3549,20207
3549,15570
3549,26979
3549,557
